,Time (UTC+10),Regions NSW Trading Price ($/MWh),Regions SA Trading Price ($/MWh),Regions TAS Trading Price ($/MWh),Regions VIC Trading Price ($/MWh),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW),Daily global solar exposure (MJ/m*m),Date,New VIC Covid Cases,date,Maximum temperature (Degree C)
18527,2021-02-13 23:30:00,35.47,32.53,32.2,31.23,43.45,66.36,39.64,105.95,6884,1283,967,4512,19.9,2021-02-13 00:00:00,1.0,2021-02-13 00:00:00,20.8
18528,2021-02-14 00:00:00,34.68,34.26,32.52,31.52,50.13,61.42,36.85,116.19,6739,1448,967,4520,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18529,2021-02-14 00:30:00,35.43,35.32,32.77,31.98,57.55,60.49,32.64,130.57,6607,1429,959,4385,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18530,2021-02-14 01:00:00,35.41,35.64,32.6,31.93,53.3,51.96,29.51,141.88,6420,1389,943,4227,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18531,2021-02-14 01:30:00,34.65,34.47,32.03,31.19,45.75,47.93,29.68,129.58,6169,1294,939,4159,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18532,2021-02-14 02:00:00,34.16,34.29,31.54,30.64,47.56,51.93,32.39,121.31,5976,1233,946,4030,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18533,2021-02-14 02:30:00,33.7,33.57,32.26,29.97,29.83,53.15,34.99,131.89,5896,1196,945,3914,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18534,2021-02-14 03:00:00,32.26,32.78,29.98,28.8,27.65,51.33,37.41,142.46,5808,1187,942,3864,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18535,2021-02-14 03:30:00,32.81,33.76,30.77,29.43,36.58,55.99,38.8,138.15,5778,1167,946,3843,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18536,2021-02-14 04:00:00,32.76,34.21,30.98,29.2,55.65,57.5,41.07,142.52,5795,1161,955,3803,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18537,2021-02-14 04:30:00,32.7,36.11,32.33,29.38,69.66,45.23,48.57,146.93,5858,1159,962,3837,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18538,2021-02-14 05:00:00,32.79,40.7,32.33,29.8,59.41,42.13,50.82,150.99,5925,1159,969,3867,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18539,2021-02-14 05:30:00,33.54,39.43,32.29,30.41,53.75,39.83,49.98,150.35,6013,1154,983,3926,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18540,2021-02-14 06:00:00,32.38,41.69,32.14,28.96,58.37,43.45,48.26,151.27,6080,1175,993,3944,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18541,2021-02-14 06:30:00,30.7,40.02,37.81,27.57,58.51,40.3,45.92,154.51,6182,1180,1009,3977,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18542,2021-02-14 07:00:00,25.3,33.39,34.2,23.09,56.06,43.34,44.39,159.4,6254,1167,1030,3976,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18543,2021-02-14 07:30:00,22.99,-0.87,34.94,-1.68,66.38,36.54,39.68,148.13,6352,1117,1046,3854,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18544,2021-02-14 08:00:00,22.25,-15.56,35.29,-14.23,88.08,32.07,39.28,161.63,6378,1029,1059,3814,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18545,2021-02-14 08:30:00,19.35,-35.54,37.76,-33.45,112.02,42.02,38.26,183.7,6377,952,1059,3761,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18546,2021-02-14 09:00:00,18.7,-32.49,37.51,-31.48,115.78,49.55,36.21,171.27,6381,863,1054,3799,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18547,2021-02-14 09:30:00,20.57,-27.91,33.46,-27.95,121.71,44.75,39.05,146.9,6319,746,1034,3849,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18548,2021-02-14 10:00:00,23.19,-33.7,32.68,-34.46,117.1,41.86,41.2,132.16,6176,656,1017,3860,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18549,2021-02-14 10:30:00,21.53,-31.07,33.75,-32.61,83.59,41.24,45.28,120.49,6121,565,998,3829,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18550,2021-02-14 11:00:00,25.47,-42.8,32.68,-45.86,78.21,44.87,51.97,117.61,6053,496,997,3794,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18551,2021-02-14 11:30:00,27.13,-49.91,32.63,-54.75,66.06,55.79,59.25,106.41,6029,455,995,3736,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18552,2021-02-14 12:00:00,27.12,-41.3,32.9,-43.35,71.46,38.8,61.93,107.39,6002,414,986,3663,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18553,2021-02-14 12:30:00,26.19,-45.9,33.17,-46.88,71.56,43.77,61.54,105.77,5947,401,974,3560,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18554,2021-02-14 13:00:00,24.23,-44.89,32.75,-45.15,81.01,65.12,64.1,104.19,5893,399,967,3450,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18555,2021-02-14 13:30:00,15.16,-34.46,32.81,-35.49,83.91,90.22,63.08,101.17,5968,386,969,3380,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18556,2021-02-14 14:00:00,25.9,-47.37,33.05,-48.9,94.34,102.64,70.32,109.79,5991,403,953,3373,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18557,2021-02-14 14:30:00,25.26,-30.56,32.96,-31.69,96.08,78.15,86.87,117.03,6062,430,977,3402,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18558,2021-02-14 15:00:00,17.43,-20.0,34.88,-21.77,104.74,76.38,77.9,128.93,6161,444,991,3470,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18559,2021-02-14 15:30:00,20.41,-19.79,35.25,-22.0,109.14,137.73,83.53,143.26,6377,505,1005,3612,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18560,2021-02-14 16:00:00,25.56,-25.8,33.99,-28.34,111.54,136.93,84.56,151.7,6620,600,1024,3764,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18561,2021-02-14 16:30:00,33.92,-35.92,35.17,-37.97,108.35,132.09,74.65,157.31,6885,718,1044,4052,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18562,2021-02-14 17:00:00,35.57,-14.88,39.34,-15.14,104.33,140.92,78.29,157.79,7301,851,1101,4330,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18563,2021-02-14 17:30:00,33.91,-16.6,38.71,-10.49,99.99,162.55,84.42,164.67,7580,1011,1124,4501,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18564,2021-02-14 18:00:00,43.67,-2.68,36.81,-1.89,95.69,172.39,93.0,178.87,7774,1170,1126,4711,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18565,2021-02-14 18:30:00,34.92,17.91,33.8,19.7,81.13,174.63,101.61,166.45,7829,1288,1130,4828,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18566,2021-02-14 19:00:00,35.47,29.57,35.63,30.34,79.75,173.72,104.87,177.67,7858,1371,1129,4902,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18567,2021-02-14 19:30:00,35.44,29.46,31.87,29.13,93.74,169.1,101.46,194.89,7891,1423,1106,4896,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18568,2021-02-14 20:00:00,35.25,30.63,32.28,29.66,97.59,169.2,98.3,210.04,7817,1438,1121,4934,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18569,2021-02-14 20:30:00,34.02,30.29,32.26,29.15,90.67,154.29,90.35,218.95,7649,1434,1113,4816,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18570,2021-02-14 21:00:00,33.97,20.48,32.22,20.28,84.53,160.96,86.87,230.29,7457,1422,1085,4715,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18571,2021-02-14 21:30:00,33.51,7.16,32.32,7.51,81.02,165.58,84.34,225.47,7309,1396,1056,4574,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18572,2021-02-14 22:00:00,32.41,5.99,32.34,6.32,94.67,176.95,68.32,225.67,7174,1356,1030,4466,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18573,2021-02-14 22:30:00,36.83,6.74,32.34,6.98,80.61,173.55,63.19,229.46,7088,1329,1007,4375,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18574,2021-02-14 23:00:00,34.83,8.66,32.32,8.64,61.3,170.06,59.09,250.33,6991,1293,991,4345,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18575,2021-02-14 23:30:00,32.53,23.15,32.33,22.99,59.17,181.91,50.03,250.27,6832,1284,983,4536,20.0,2021-02-14 00:00:00,3.0,2021-02-14 00:00:00,20.0
18576,2021-02-15 00:00:00,32.55,26.2,32.34,25.23,49.62,187.15,44.96,229.17,6717,1442,982,4566,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18577,2021-02-15 00:30:00,34.38,12.5,32.34,11.99,48.88,177.99,42.64,241.09,6590,1438,973,4421,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18578,2021-02-15 01:00:00,33.35,8.01,32.34,7.64,53.51,162.86,43.43,242.31,6370,1406,961,4265,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18579,2021-02-15 01:30:00,31.97,5.83,32.34,5.67,53.64,177.84,47.83,242.96,6149,1334,970,4194,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18580,2021-02-15 02:00:00,31.93,3.34,32.34,3.34,34.31,174.7,43.26,252.94,6005,1282,959,4036,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18581,2021-02-15 02:30:00,29.7,4.15,32.34,4.18,25.83,138.16,41.35,263.89,5942,1251,948,3937,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18582,2021-02-15 03:00:00,29.62,0.82,32.34,0.84,31.89,112.27,34.87,263.71,5890,1245,945,3888,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18583,2021-02-15 03:30:00,28.98,4.01,32.33,4.17,39.01,112.15,35.53,254.82,5903,1222,939,3880,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18584,2021-02-15 04:00:00,30.86,4.0,32.33,4.18,31.74,129.45,45.19,256.98,5967,1209,941,3912,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18585,2021-02-15 04:30:00,33.2,4.78,32.34,5.01,32.42,114.34,60.11,249.34,6150,1210,957,4032,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18586,2021-02-15 05:00:00,33.81,4.02,14.69,4.18,35.81,123.91,85.49,257.44,6408,1237,983,4124,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18587,2021-02-15 05:30:00,35.47,15.75,28.8,16.29,30.37,129.8,79.76,263.37,6831,1263,1041,4424,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18588,2021-02-15 06:00:00,36.03,29.83,38.0,29.84,36.12,127.83,80.57,258.54,7249,1342,1107,4644,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18589,2021-02-15 06:30:00,35.77,32.77,42.29,32.51,45.51,135.83,70.72,261.12,7498,1405,1162,4856,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18590,2021-02-15 07:00:00,35.68,35.45,59.43,34.02,64.64,132.94,61.64,256.03,7645,1480,1200,4989,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18591,2021-02-15 07:30:00,33.2,27.48,60.16,26.67,83.21,130.23,54.75,230.49,7664,1468,1199,4983,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18592,2021-02-15 08:00:00,31.51,9.35,46.09,9.74,111.62,127.1,58.82,223.42,7577,1374,1187,4860,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18593,2021-02-15 08:30:00,31.75,9.0,39.45,9.62,149.34,101.21,68.3,197.16,7555,1275,1171,4759,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18594,2021-02-15 09:00:00,32.06,4.08,39.96,4.54,170.84,74.35,72.08,184.43,7436,1172,1162,4660,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18595,2021-02-15 09:30:00,32.97,4.25,39.55,4.85,179.03,67.42,74.28,185.01,7358,1048,1143,4523,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18596,2021-02-15 10:00:00,31.8,2.94,34.65,3.28,182.42,52.75,85.75,174.55,7272,937,1137,4257,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18597,2021-02-15 10:30:00,30.7,1.75,35.18,1.94,191.45,42.64,82.63,163.69,7147,857,1130,4070,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18598,2021-02-15 11:00:00,32.3,2.65,33.61,2.91,189.95,32.64,83.34,157.2,7137,786,1121,3977,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18599,2021-02-15 11:30:00,32.55,2.89,34.21,3.12,190.38,30.54,85.97,155.2,7149,755,1121,3939,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18600,2021-02-15 12:00:00,32.67,3.19,33.28,3.42,184.67,30.99,81.86,154.42,7088,741,1118,3938,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18601,2021-02-15 12:30:00,32.69,3.67,33.23,3.87,176.43,28.4,76.69,152.56,7040,744,1118,3949,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18602,2021-02-15 13:00:00,33.98,4.91,33.43,5.08,176.1,27.88,78.06,157.49,7063,769,1121,3975,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18603,2021-02-15 13:30:00,31.18,12.43,34.54,12.66,177.21,26.15,85.42,154.46,7008,792,1125,4046,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18604,2021-02-15 14:00:00,32.55,10.25,32.76,10.23,163.74,36.65,86.7,154.85,6978,812,1120,4146,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18605,2021-02-15 14:30:00,33.67,13.98,33.72,14.13,153.98,52.13,77.72,159.59,7051,822,1122,4310,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18606,2021-02-15 15:00:00,34.63,14.99,34.88,15.06,162.07,62.39,81.17,166.56,7198,875,1128,4556,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18607,2021-02-15 15:30:00,31.02,24.21,34.88,24.26,162.0,71.1,84.34,166.98,7431,958,1130,4791,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18608,2021-02-15 16:00:00,35.52,34.0,36.44,33.7,156.77,75.78,85.56,169.77,7692,1064,1141,5087,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18609,2021-02-15 16:30:00,34.31,34.76,36.35,33.81,163.37,79.6,85.4,169.01,7903,1183,1158,5300,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18610,2021-02-15 17:00:00,34.09,35.9,38.89,34.36,153.98,94.11,91.79,171.13,8150,1301,1196,5591,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18611,2021-02-15 17:30:00,35.73,38.03,38.09,34.96,150.97,102.27,93.53,168.19,8285,1457,1202,5797,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18612,2021-02-15 18:00:00,40.82,44.99,43.43,39.95,128.54,106.71,94.09,176.06,8355,1610,1208,5899,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18613,2021-02-15 18:30:00,43.62,50.76,36.95,42.83,113.62,101.71,87.21,146.31,8328,1726,1196,5822,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18614,2021-02-15 19:00:00,46.86,60.22,35.83,47.15,95.03,101.22,73.64,121.11,8261,1805,1183,5744,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18615,2021-02-15 19:30:00,39.17,50.91,36.49,38.72,86.22,107.01,70.55,129.96,8233,1822,1182,5614,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18616,2021-02-15 20:00:00,37.16,43.92,36.6,37.49,88.85,113.45,68.94,125.46,8100,1795,1180,5584,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18617,2021-02-15 20:30:00,36.36,40.42,35.62,35.67,94.25,119.77,77.6,125.52,7919,1761,1154,5459,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18618,2021-02-15 21:00:00,35.41,38.14,34.88,34.38,95.85,139.24,96.2,115.64,7684,1703,1109,5243,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18619,2021-02-15 21:30:00,35.07,36.09,34.44,33.11,91.2,158.37,104.68,93.03,7628,1615,1083,5069,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18620,2021-02-15 22:00:00,33.11,31.07,32.33,29.57,86.24,165.44,106.13,69.27,7522,1550,1074,4894,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18621,2021-02-15 22:30:00,36.46,33.93,33.9,32.74,89.09,157.44,99.1,55.4,7451,1479,1050,4757,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18622,2021-02-15 23:00:00,35.49,32.84,32.85,31.75,65.0,160.13,100.03,44.09,7380,1446,1031,4711,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18623,2021-02-15 23:30:00,35.5,33.75,33.56,32.43,73.28,132.82,93.98,40.17,7245,1409,1014,4834,22.3,2021-02-15 00:00:00,2.0,2021-02-15 00:00:00,24.6
18624,2021-02-16 00:00:00,34.95,35.69,34.14,33.17,80.48,102.21,95.45,39.97,7102,1545,1002,4834,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18625,2021-02-16 00:30:00,35.45,35.56,33.54,32.71,72.19,91.89,108.9,51.22,6957,1525,996,4668,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18626,2021-02-16 01:00:00,35.15,36.24,33.45,32.48,74.48,95.22,126.76,61.02,6747,1490,993,4525,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18627,2021-02-16 01:30:00,32.58,33.07,32.34,29.77,61.58,82.86,117.33,65.43,6466,1407,984,4442,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18628,2021-02-16 02:00:00,32.43,32.25,32.63,29.18,69.25,73.18,111.21,63.06,6263,1339,978,4312,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18629,2021-02-16 02:30:00,32.46,31.12,32.34,28.96,61.01,83.85,100.41,64.06,6147,1281,978,4224,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18630,2021-02-16 03:00:00,32.36,31.4,32.36,28.95,54.77,64.26,113.35,71.51,6056,1279,980,4164,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18631,2021-02-16 03:30:00,32.29,31.56,32.33,28.95,68.85,66.28,118.28,74.03,6087,1267,988,4159,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18632,2021-02-16 04:00:00,32.47,31.53,34.46,28.95,69.33,86.73,114.84,69.87,6104,1261,999,4159,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18633,2021-02-16 04:30:00,33.99,32.35,34.12,29.76,56.13,94.01,122.54,76.66,6338,1261,1018,4263,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18634,2021-02-16 05:00:00,35.49,33.93,34.78,31.38,58.6,104.18,116.18,82.67,6571,1282,1042,4375,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18635,2021-02-16 05:30:00,35.86,34.74,33.6,32.15,61.8,97.92,120.42,137.2,7040,1300,1086,4590,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18636,2021-02-16 06:00:00,38.44,40.08,36.8,35.65,64.33,105.65,125.86,166.93,7430,1382,1133,4754,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18637,2021-02-16 06:30:00,38.07,45.69,38.45,37.12,63.22,94.86,116.16,157.16,7628,1476,1182,4964,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18638,2021-02-16 07:00:00,35.73,63.87,36.81,35.3,82.52,82.17,114.98,168.61,7721,1533,1206,5039,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18639,2021-02-16 07:30:00,32.36,61.11,34.44,30.98,94.89,80.58,122.8,137.49,7787,1557,1197,5039,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18640,2021-02-16 08:00:00,34.06,23.87,32.66,19.96,92.14,79.95,134.69,125.14,7752,1474,1166,4985,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18641,2021-02-16 08:30:00,36.34,34.56,34.3,21.89,84.84,71.38,147.18,140.68,7794,1416,1144,4987,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18642,2021-02-16 09:00:00,35.1,44.79,33.03,21.53,96.29,47.37,154.64,137.38,7692,1421,1116,4775,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18643,2021-02-16 09:30:00,34.84,13.2,32.24,12.05,97.33,35.47,152.96,131.25,7553,1280,1102,4724,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18644,2021-02-16 10:00:00,34.41,6.22,32.24,5.96,90.22,31.1,149.0,111.93,7441,1173,1091,4712,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18645,2021-02-16 10:30:00,34.47,6.16,32.24,6.01,93.54,27.74,145.61,99.53,7337,1106,1081,4752,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18646,2021-02-16 11:00:00,34.16,12.33,32.24,11.78,89.75,20.25,146.08,86.83,7294,1083,1066,4824,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18647,2021-02-16 11:30:00,35.84,6.39,32.24,5.64,93.62,12.73,146.84,73.35,7313,1098,1055,4811,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18648,2021-02-16 12:00:00,36.26,34.39,33.19,31.26,105.05,9.23,146.81,59.64,7326,1120,1050,4829,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18649,2021-02-16 12:30:00,36.73,44.49,37.88,36.74,118.93,6.5,146.67,44.55,7364,1180,1039,4907,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18650,2021-02-16 13:00:00,36.06,56.07,37.16,36.6,118.51,10.45,150.04,37.64,7377,1316,1047,4934,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18651,2021-02-16 13:30:00,36.23,45.15,33.34,34.59,115.29,13.63,150.68,31.68,7399,1289,1072,5097,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18652,2021-02-16 14:00:00,35.74,42.7,29.29,34.17,112.19,11.74,151.31,31.28,7445,1307,1076,5206,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18653,2021-02-16 14:30:00,40.29,50.41,35.07,40.39,127.48,22.42,150.01,25.96,7472,1387,1079,5451,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18654,2021-02-16 15:00:00,38.82,101.99,33.68,40.03,128.31,41.85,151.82,24.36,7611,1457,1088,5768,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18655,2021-02-16 15:30:00,42.29,53.57,41.44,45.09,118.54,40.51,151.33,20.36,7784,1558,1116,6172,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18656,2021-02-16 16:00:00,46.52,61.4,46.83,51.69,133.49,36.19,151.27,24.08,8051,1674,1129,6530,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18657,2021-02-16 16:30:00,37.83,54.11,40.62,44.43,139.03,31.31,154.26,34.72,8280,1833,1154,6721,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18658,2021-02-16 17:00:00,40.56,185.67,45.53,50.76,122.88,25.19,133.71,38.6,8505,1954,1173,6920,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18659,2021-02-16 17:30:00,35.95,161.73,38.34,41.79,162.32,27.41,153.16,50.32,8570,2061,1185,6929,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18660,2021-02-16 18:00:00,41.76,154.1,17.44,47.23,145.73,31.82,154.36,48.58,8637,2156,1201,6827,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18661,2021-02-16 18:30:00,44.71,172.27,15.84,50.55,127.18,32.04,156.07,48.89,8619,2278,1192,6679,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18662,2021-02-16 19:00:00,58.32,97.44,11.36,63.51,113.03,51.43,158.23,51.64,8543,2254,1184,6583,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18663,2021-02-16 19:30:00,44.46,90.96,11.36,45.45,99.43,70.55,156.19,58.33,8549,2213,1187,6363,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18664,2021-02-16 20:00:00,36.72,61.07,11.36,36.18,78.92,71.77,155.58,67.4,8379,2151,1188,6253,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18665,2021-02-16 20:30:00,37.22,59.5,33.02,36.54,60.5,90.72,154.79,74.16,8173,2094,1165,6033,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
18666,2021-02-16 21:00:00,34.97,61.47,31.19,34.47,56.8,113.12,157.44,68.19,7926,2024,1135,5726,20.7,2021-02-16 00:00:00,4.0,2021-02-16 00:00:00,31.3
